*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:48:36 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2000-Feb-15 00:00:00.0000 TDB
Stop  time      : A.D. 2000-Feb-17 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2451589.523611111, A.D. 2000-Feb-15 00:34:00.0000,  1.371137841643232E+07,  4.387568123816474E+07,  2.325709597057944E+06,
2451589.524305556, A.D. 2000-Feb-15 00:35:00.0000,  1.370800319468072E+07,  4.387666392358787E+07,  2.326099669103751E+06,
2451589.525000000, A.D. 2000-Feb-15 00:36:00.0000,  1.370462790576294E+07,  4.387764639402481E+07,  2.326489729752153E+06,
2451589.525694444, A.D. 2000-Feb-15 00:37:00.0000,  1.370125254969530E+07,  4.387862864947008E+07,  2.326879779001212E+06,
2451589.526388889, A.D. 2000-Feb-15 00:38:00.0000,  1.369787712649413E+07,  4.387961068991818E+07,  2.327269816848971E+06,
2451589.527083333, A.D. 2000-Feb-15 00:39:00.0000,  1.369450163617575E+07,  4.388059251536360E+07,  2.327659843293501E+06,
2451589.527777778, A.D. 2000-Feb-15 00:40:00.0000,  1.369112607875649E+07,  4.388157412580086E+07,  2.328049858332833E+06,
2451589.528472222, A.D. 2000-Feb-15 00:41:00.0000,  1.368775045425268E+07,  4.388255552122445E+07,  2.328439861965034E+06,
2451589.529166667, A.D. 2000-Feb-15 00:42:00.0000,  1.368437476268064E+07,  4.388353670162892E+07,  2.328829854188154E+06,
2451589.529861111, A.D. 2000-Feb-15 00:43:00.0000,  1.368099900405670E+07,  4.388451766700874E+07,  2.329219835000243E+06,
2451589.530555556, A.D. 2000-Feb-15 00:44:00.0000,  1.367762317839719E+07,  4.388549841735845E+07,  2.329609804399362E+06,
2451589.531250000, A.D. 2000-Feb-15 00:45:00.0000,  1.367424728571844E+07,  4.388647895267255E+07,  2.329999762383550E+06,
2451589.531944444, A.D. 2000-Feb-15 00:46:00.0000,  1.367087132603678E+07,  4.388745927294557E+07,  2.330389708950866E+06,
2451589.532638889, A.D. 2000-Feb-15 00:47:00.0000,  1.366749529936855E+07,  4.388843937817203E+07,  2.330779644099375E+06,
2451589.533333333, A.D. 2000-Feb-15 00:48:00.0000,  1.366411920573006E+07,  4.388941926834641E+07,  2.331169567827113E+06,
2451589.534027778, A.D. 2000-Feb-15 00:49:00.0000,  1.366074304513766E+07,  4.389039894346329E+07,  2.331559480132148E+06,
2451589.534722222, A.D. 2000-Feb-15 00:50:00.0000,  1.365736681760768E+07,  4.389137840351716E+07,  2.331949381012524E+06,
2451589.535416667, A.D. 2000-Feb-15 00:51:00.0000,  1.365399052315645E+07,  4.389235764850254E+07,  2.332339270466298E+06,
2451589.536111111, A.D. 2000-Feb-15 00:52:00.0000,  1.365061416180030E+07,  4.389333667841397E+07,  2.332729148491519E+06,
2451589.536805556, A.D. 2000-Feb-15 00:53:00.0000,  1.364723773355558E+07,  4.389431549324600E+07,  2.333119015086256E+06,
2451589.537500000, A.D. 2000-Feb-15 00:54:00.0000,  1.364386123843860E+07,  4.389529409299312E+07,  2.333508870248539E+06,
2451589.538194444, A.D. 2000-Feb-15 00:55:00.0000,  1.364048467646572E+07,  4.389627247764988E+07,  2.333898713976443E+06,
2451589.538888889, A.D. 2000-Feb-15 00:56:00.0000,  1.363710804765327E+07,  4.389725064721083E+07,  2.334288546268009E+06,
2451589.539583333, A.D. 2000-Feb-15 00:57:00.0000,  1.363373135201758E+07,  4.389822860167047E+07,  2.334678367121294E+06,
2451589.540277778, A.D. 2000-Feb-15 00:58:00.0000,  1.363035458957499E+07,  4.389920634102337E+07,  2.335068176534355E+06,
2451589.540972222, A.D. 2000-Feb-15 00:59:00.0000,  1.362697776034184E+07,  4.390018386526404E+07,  2.335457974505249E+06,
2451589.541666667, A.D. 2000-Feb-15 01:00:00.0000,  1.362360086433447E+07,  4.390116117438705E+07,  2.335847761032024E+06,
2451589.542361111, A.D. 2000-Feb-15 01:01:00.0000,  1.362022390156922E+07,  4.390213826838690E+07,  2.336237536112739E+06,
2451589.543055556, A.D. 2000-Feb-15 01:02:00.0000,  1.361684687206243E+07,  4.390311514725818E+07,  2.336627299745442E+06,
2451589.543750000, A.D. 2000-Feb-15 01:03:00.0000,  1.361346977583044E+07,  4.390409181099541E+07,  2.337017051928196E+06,
2451589.544444445, A.D. 2000-Feb-15 01:04:00.0000,  1.361009261288960E+07,  4.390506825959314E+07,  2.337406792659048E+06,
2451589.545138889, A.D. 2000-Feb-15 01:05:00.0000,  1.360671538325623E+07,  4.390604449304593E+07,  2.337796521936055E+06,
2451589.545833333, A.D. 2000-Feb-15 01:06:00.0000,  1.360333808694670E+07,  4.390702051134831E+07,  2.338186239757277E+06,
2451589.546527778, A.D. 2000-Feb-15 01:07:00.0000,  1.359996072397733E+07,  4.390799631449486E+07,  2.338575946120759E+06,
2451589.547222222, A.D. 2000-Feb-15 01:08:00.0000,  1.359658329436448E+07,  4.390897190248011E+07,  2.338965641024565E+06,
2451589.547916667, A.D. 2000-Feb-15 01:09:00.0000,  1.359320579812449E+07,  4.390994727529862E+07,  2.339355324466754E+06,
2451589.548611111, A.D. 2000-Feb-15 01:10:00.0000,  1.358982823527370E+07,  4.391092243294494E+07,  2.339744996445369E+06,
2451589.549305555, A.D. 2000-Feb-15 01:11:00.0000,  1.358645060582846E+07,  4.391189737541366E+07,  2.340134656958461E+06,
2451589.550000000, A.D. 2000-Feb-15 01:12:00.0000,  1.358307290980512E+07,  4.391287210269929E+07,  2.340524306004109E+06,
2451589.550694444, A.D. 2000-Feb-15 01:13:00.0000,  1.357969514722003E+07,  4.391384661479643E+07,  2.340913943580344E+06,
2451589.551388889, A.D. 2000-Feb-15 01:14:00.0000,  1.357631731808952E+07,  4.391482091169964E+07,  2.341303569685234E+06,
2451589.552083333, A.D. 2000-Feb-15 01:15:00.0000,  1.357293942242996E+07,  4.391579499340346E+07,  2.341693184316827E+06,
2451589.552777778, A.D. 2000-Feb-15 01:16:00.0000,  1.356956146025769E+07,  4.391676885990250E+07,  2.342082787473191E+06,
2451589.553472222, A.D. 2000-Feb-15 01:17:00.0000,  1.356618343158906E+07,  4.391774251119129E+07,  2.342472379152367E+06,
2451589.554166667, A.D. 2000-Feb-15 01:18:00.0000,  1.356280533644041E+07,  4.391871594726443E+07,  2.342861959352413E+06,
2451589.554861111, A.D. 2000-Feb-15 01:19:00.0000,  1.355942717482811E+07,  4.391968916811645E+07,  2.343251528071402E+06,
2451589.555555556, A.D. 2000-Feb-15 01:20:00.0000,  1.355604894676850E+07,  4.392066217374198E+07,  2.343641085307365E+06,
2451589.556250000, A.D. 2000-Feb-15 01:21:00.0000,  1.355267065227794E+07,  4.392163496413555E+07,  2.344030631058378E+06,
2451589.556944444, A.D. 2000-Feb-15 01:22:00.0000,  1.354929229137277E+07,  4.392260753929175E+07,  2.344420165322488E+06,
2451589.557638889, A.D. 2000-Feb-15 01:23:00.0000,  1.354591386406935E+07,  4.392357989920517E+07,  2.344809688097747E+06,
2451589.558333333, A.D. 2000-Feb-15 01:24:00.0000,  1.354253537038404E+07,  4.392455204387038E+07,  2.345199199382221E+06,
2451589.559027778, A.D. 2000-Feb-15 01:25:00.0000,  1.353915681033319E+07,  4.392552397328196E+07,  2.345588699173961E+06,
2451589.559722222, A.D. 2000-Feb-15 01:26:00.0000,  1.353577818393315E+07,  4.392649568743450E+07,  2.345978187471023E+06,
2451589.560416667, A.D. 2000-Feb-15 01:27:00.0000,  1.353239949120029E+07,  4.392746718632258E+07,  2.346367664271463E+06,
2451589.561111111, A.D. 2000-Feb-15 01:28:00.0000,  1.352902073215095E+07,  4.392843846994080E+07,  2.346757129573345E+06,
2451589.561805556, A.D. 2000-Feb-15 01:29:00.0000,  1.352564190680150E+07,  4.392940953828373E+07,  2.347146583374718E+06,
2451589.562500000, A.D. 2000-Feb-15 01:30:00.0000,  1.352226301516829E+07,  4.393038039134597E+07,  2.347536025673632E+06,
2451589.563194444, A.D. 2000-Feb-15 01:31:00.0000,  1.351888405726768E+07,  4.393135102912211E+07,  2.347925456468159E+06,
2451589.563888889, A.D. 2000-Feb-15 01:32:00.0000,  1.351550503311604E+07,  4.393232145160675E+07,  2.348314875756348E+06,
2451589.564583333, A.D. 2000-Feb-15 01:33:00.0000,  1.351212594272971E+07,  4.393329165879448E+07,  2.348704283536255E+06,
2451589.565277778, A.D. 2000-Feb-15 01:34:00.0000,  1.350874678612507E+07,  4.393426165067989E+07,  2.349093679805942E+06,
2451589.565972222, A.D. 2000-Feb-15 01:35:00.0000,  1.350536756331846E+07,  4.393523142725760E+07,  2.349483064563459E+06,
2451589.566666667, A.D. 2000-Feb-15 01:36:00.0000,  1.350198827432626E+07,  4.393620098852218E+07,  2.349872437806867E+06,
2451589.567361111, A.D. 2000-Feb-15 01:37:00.0000,  1.349860891916483E+07,  4.393717033446825E+07,  2.350261799534228E+06,
2451589.568055556, A.D. 2000-Feb-15 01:38:00.0000,  1.349522949785052E+07,  4.393813946509042E+07,  2.350651149743589E+06,
2451589.568750000, A.D. 2000-Feb-15 01:39:00.0000,  1.349185001039971E+07,  4.393910838038330E+07,  2.351040488433015E+06,
2451589.569444444, A.D. 2000-Feb-15 01:40:00.0000,  1.348847045682875E+07,  4.394007708034147E+07,  2.351429815600561E+06,
2451589.570138889, A.D. 2000-Feb-15 01:41:00.0000,  1.348509083715401E+07,  4.394104556495956E+07,  2.351819131244281E+06,
2451589.570833333, A.D. 2000-Feb-15 01:42:00.0000,  1.348171115139186E+07,  4.394201383423217E+07,  2.352208435362240E+06,
2451589.571527778, A.D. 2000-Feb-15 01:43:00.0000,  1.347833139955866E+07,  4.394298188815391E+07,  2.352597727952499E+06,
2451589.572222222, A.D. 2000-Feb-15 01:44:00.0000,  1.347495158167078E+07,  4.394394972671941E+07,  2.352987009013096E+06,
2451589.572916667, A.D. 2000-Feb-15 01:45:00.0000,  1.347157169774458E+07,  4.394491734992327E+07,  2.353376278542113E+06,
2451589.573611111, A.D. 2000-Feb-15 01:46:00.0000,  1.346819174779644E+07,  4.394588475776012E+07,  2.353765536537591E+06,
2451589.574305556, A.D. 2000-Feb-15 01:47:00.0000,  1.346481173184272E+07,  4.394685195022456E+07,  2.354154782997595E+06,
2451589.575000000, A.D. 2000-Feb-15 01:48:00.0000,  1.346143164989979E+07,  4.394781892731124E+07,  2.354544017920183E+06,
2451589.575694445, A.D. 2000-Feb-15 01:49:00.0000,  1.345805150198402E+07,  4.394878568901475E+07,  2.354933241303412E+06,
2451589.576388889, A.D. 2000-Feb-15 01:50:00.0000,  1.345467128811179E+07,  4.394975223532975E+07,  2.355322453145340E+06,
2451589.577083333, A.D. 2000-Feb-15 01:51:00.0000,  1.345129100829945E+07,  4.395071856625082E+07,  2.355711653444026E+06,
2451589.577777778, A.D. 2000-Feb-15 01:52:00.0000,  1.344791066256339E+07,  4.395168468177261E+07,  2.356100842197523E+06,
2451589.578472222, A.D. 2000-Feb-15 01:53:00.0000,  1.344453025091997E+07,  4.395265058188977E+07,  2.356490019403903E+06,
2451589.579166667, A.D. 2000-Feb-15 01:54:00.0000,  1.344114977338558E+07,  4.395361626659690E+07,  2.356879185061211E+06,
2451589.579861111, A.D. 2000-Feb-15 01:55:00.0000,  1.343776922997657E+07,  4.395458173588864E+07,  2.357268339167511E+06,
2451589.580555555, A.D. 2000-Feb-15 01:56:00.0000,  1.343438862070933E+07,  4.395554698975964E+07,  2.357657481720863E+06,
2451589.581250000, A.D. 2000-Feb-15 01:57:00.0000,  1.343100794560023E+07,  4.395651202820451E+07,  2.358046612719323E+06,
2451589.581944444, A.D. 2000-Feb-15 01:58:00.0000,  1.342762720466565E+07,  4.395747685121790E+07,  2.358435732160954E+06,
2451589.582638889, A.D. 2000-Feb-15 01:59:00.0000,  1.342424639792196E+07,  4.395844145879444E+07,  2.358824840043815E+06,
2451589.583333333, A.D. 2000-Feb-15 02:00:00.0000,  1.342086552538553E+07,  4.395940585092880E+07,  2.359213936365951E+06,
2451589.584027778, A.D. 2000-Feb-15 02:01:00.0000,  1.341748458707275E+07,  4.396037002761559E+07,  2.359603021125447E+06,
2451589.584722222, A.D. 2000-Feb-15 02:02:00.0000,  1.341410358299999E+07,  4.396133398884946E+07,  2.359992094320340E+06,
2451589.585416667, A.D. 2000-Feb-15 02:03:00.0000,  1.341072251318364E+07,  4.396229773462506E+07,  2.360381155948695E+06,
2451589.586111111, A.D. 2000-Feb-15 02:04:00.0000,  1.340734137764007E+07,  4.396326126493705E+07,  2.360770206008576E+06,
2451589.586805556, A.D. 2000-Feb-15 02:05:00.0000,  1.340396017638565E+07,  4.396422457978007E+07,  2.361159244498039E+06,
2451589.587500000, A.D. 2000-Feb-15 02:06:00.0000,  1.340057890943678E+07,  4.396518767914876E+07,  2.361548271415148E+06,
2451589.588194444, A.D. 2000-Feb-15 02:07:00.0000,  1.339719757680982E+07,  4.396615056303778E+07,  2.361937286757957E+06,
2451589.588888889, A.D. 2000-Feb-15 02:08:00.0000,  1.339381617852117E+07,  4.396711323144179E+07,  2.362326290524529E+06,
2451589.589583333, A.D. 2000-Feb-15 02:09:00.0000,  1.339043471458720E+07,  4.396807568435543E+07,  2.362715282712920E+06,
2451589.590277778, A.D. 2000-Feb-15 02:10:00.0000,  1.338705318502430E+07,  4.396903792177338E+07,  2.363104263321197E+06,
2451589.590972222, A.D. 2000-Feb-15 02:11:00.0000,  1.338367158984885E+07,  4.396999994369028E+07,  2.363493232347408E+06,
2451589.591666667, A.D. 2000-Feb-15 02:12:00.0000,  1.338028992907723E+07,  4.397096175010079E+07,  2.363882189789630E+06,
2451589.592361111, A.D. 2000-Feb-15 02:13:00.0000,  1.337690820272583E+07,  4.397192334099960E+07,  2.364271135645907E+06,
2451589.593055556, A.D. 2000-Feb-15 02:14:00.0000,  1.337352641081104E+07,  4.397288471638133E+07,  2.364660069914307E+06,
2451589.593750000, A.D. 2000-Feb-15 02:15:00.0000,  1.337014455334923E+07,  4.397384587624069E+07,  2.365048992592894E+06,
2451589.594444444, A.D. 2000-Feb-15 02:16:00.0000,  1.336676263035680E+07,  4.397480682057232E+07,  2.365437903679717E+06,
2451589.595138889, A.D. 2000-Feb-15 02:17:00.0000,  1.336338064185013E+07,  4.397576754937089E+07,  2.365826803172845E+06,
2451589.595833333, A.D. 2000-Feb-15 02:18:00.0000,  1.335999858784561E+07,  4.397672806263107E+07,  2.366215691070337E+06,
2451589.596527778, A.D. 2000-Feb-15 02:19:00.0000,  1.335661646835964E+07,  4.397768836034755E+07,  2.366604567370251E+06,
2451589.597222222, A.D. 2000-Feb-15 02:20:00.0000,  1.335323428340858E+07,  4.397864844251500E+07,  2.366993432070654E+06,
2451589.597916667, A.D. 2000-Feb-15 02:21:00.0000,  1.334985203300885E+07,  4.397960830912808E+07,  2.367382285169596E+06,
2451589.598611111, A.D. 2000-Feb-15 02:22:00.0000,  1.334646971717682E+07,  4.398056796018148E+07,  2.367771126665151E+06,
2451589.599305556, A.D. 2000-Feb-15 02:23:00.0000,  1.334308733592889E+07,  4.398152739566987E+07,  2.368159956555367E+06,
2451589.600000000, A.D. 2000-Feb-15 02:24:00.0000,  1.333970488928144E+07,  4.398248661558795E+07,  2.368548774838313E+06,
2451589.600694444, A.D. 2000-Feb-15 02:25:00.0000,  1.333632237725088E+07,  4.398344561993037E+07,  2.368937581512053E+06,
2451589.601388889, A.D. 2000-Feb-15 02:26:00.0000,  1.333293979985359E+07,  4.398440440869185E+07,  2.369326376574637E+06,
2451589.602083333, A.D. 2000-Feb-15 02:27:00.0000,  1.332955715710596E+07,  4.398536298186706E+07,  2.369715160024134E+06,
2451589.602777778, A.D. 2000-Feb-15 02:28:00.0000,  1.332617444902440E+07,  4.398632133945067E+07,  2.370103931858608E+06,
2451589.603472222, A.D. 2000-Feb-15 02:29:00.0000,  1.332279167562528E+07,  4.398727948143741E+07,  2.370492692076109E+06,
2451589.604166667, A.D. 2000-Feb-15 02:30:00.0000,  1.331940883692502E+07,  4.398823740782192E+07,  2.370881440674715E+06,
2451589.604861111, A.D. 2000-Feb-15 02:31:00.0000,  1.331602593294000E+07,  4.398919511859894E+07,  2.371270177652476E+06,
2451589.605555556, A.D. 2000-Feb-15 02:32:00.0000,  1.331264296368662E+07,  4.399015261376313E+07,  2.371658903007455E+06,
2451589.606250000, A.D. 2000-Feb-15 02:33:00.0000,  1.330925992918128E+07,  4.399110989330921E+07,  2.372047616737707E+06,
2451589.606944445, A.D. 2000-Feb-15 02:34:00.0000,  1.330587682944037E+07,  4.399206695723186E+07,  2.372436318841312E+06,
2451589.607638889, A.D. 2000-Feb-15 02:35:00.0000,  1.330249366448029E+07,  4.399302380552579E+07,  2.372825009316320E+06,
2451589.608333333, A.D. 2000-Feb-15 02:36:00.0000,  1.329911043431745E+07,  4.399398043818570E+07,  2.373213688160790E+06,
2451589.609027778, A.D. 2000-Feb-15 02:37:00.0000,  1.329572713896823E+07,  4.399493685520630E+07,  2.373602355372788E+06,
2451589.609722222, A.D. 2000-Feb-15 02:38:00.0000,  1.329234377844905E+07,  4.399589305658226E+07,  2.373991010950385E+06,
2451589.610416667, A.D. 2000-Feb-15 02:39:00.0000,  1.328896035277629E+07,  4.399684904230833E+07,  2.374379654891625E+06,
2451589.611111111, A.D. 2000-Feb-15 02:40:00.0000,  1.328557686196637E+07,  4.399780481237919E+07,  2.374768287194582E+06,
2451589.611805555, A.D. 2000-Feb-15 02:41:00.0000,  1.328219330603568E+07,  4.399876036678956E+07,  2.375156907857329E+06,
2451589.612500000, A.D. 2000-Feb-15 02:42:00.0000,  1.327880968500062E+07,  4.399971570553415E+07,  2.375545516877903E+06,
2451589.613194444, A.D. 2000-Feb-15 02:43:00.0000,  1.327542599887760E+07,  4.400067082860767E+07,  2.375934114254385E+06,
2451589.613888889, A.D. 2000-Feb-15 02:44:00.0000,  1.327204224768302E+07,  4.400162573600483E+07,  2.376322699984826E+06,
2451589.614583333, A.D. 2000-Feb-15 02:45:00.0000,  1.326865843143329E+07,  4.400258042772035E+07,  2.376711274067303E+06,
2451589.615277778, A.D. 2000-Feb-15 02:46:00.0000,  1.326527455014481E+07,  4.400353490374897E+07,  2.377099836499868E+06,
2451589.615972222, A.D. 2000-Feb-15 02:47:00.0000,  1.326189060383398E+07,  4.400448916408538E+07,  2.377488387280582E+06,
2451589.616666667, A.D. 2000-Feb-15 02:48:00.0000,  1.325850659251722E+07,  4.400544320872431E+07,  2.377876926407516E+06,
2451589.617361111, A.D. 2000-Feb-15 02:49:00.0000,  1.325512251621092E+07,  4.400639703766047E+07,  2.378265453878727E+06,
2451589.618055556, A.D. 2000-Feb-15 02:50:00.0000,  1.325173837493149E+07,  4.400735065088861E+07,  2.378653969692286E+06,
2451589.618750000, A.D. 2000-Feb-15 02:51:00.0000,  1.324835416869535E+07,  4.400830404840345E+07,  2.379042473846242E+06,
2451589.619444444, A.D. 2000-Feb-15 02:52:00.0000,  1.324496989751890E+07,  4.400925723019969E+07,  2.379430966338675E+06,
2451589.620138889, A.D. 2000-Feb-15 02:53:00.0000,  1.324158556141855E+07,  4.401021019627211E+07,  2.379819447167639E+06,
2451589.620833333, A.D. 2000-Feb-15 02:54:00.0000,  1.323820116041070E+07,  4.401116294661540E+07,  2.380207916331198E+06,
2451589.621527778, A.D. 2000-Feb-15 02:55:00.0000,  1.323481669451178E+07,  4.401211548122429E+07,  2.380596373827415E+06,
2451589.622222222, A.D. 2000-Feb-15 02:56:00.0000,  1.323143216373819E+07,  4.401306780009355E+07,  2.380984819654355E+06,
2451589.622916667, A.D. 2000-Feb-15 02:57:00.0000,  1.322804756810633E+07,  4.401401990321788E+07,  2.381373253810087E+06,
2451589.623611111, A.D. 2000-Feb-15 02:58:00.0000,  1.322466290763263E+07,  4.401497179059206E+07,  2.381761676292665E+06,
2451589.624305556, A.D. 2000-Feb-15 02:59:00.0000,  1.322127818233350E+07,  4.401592346221077E+07,  2.382150087100158E+06,
2451589.625000000, A.D. 2000-Feb-15 03:00:00.0000,  1.321789339222534E+07,  4.401687491806881E+07,  2.382538486230630E+06,
2451589.625694444, A.D. 2000-Feb-15 03:01:00.0000,  1.321450853732457E+07,  4.401782615816090E+07,  2.382926873682145E+06,
2451589.626388889, A.D. 2000-Feb-15 03:02:00.0000,  1.321112361764762E+07,  4.401877718248177E+07,  2.383315249452760E+06,
2451589.627083333, A.D. 2000-Feb-15 03:03:00.0000,  1.320773863321088E+07,  4.401972799102617E+07,  2.383703613540554E+06,
2451589.627777778, A.D. 2000-Feb-15 03:04:00.0000,  1.320435358403078E+07,  4.402067858378887E+07,  2.384091965943575E+06,
2451589.628472222, A.D. 2000-Feb-15 03:05:00.0000,  1.320096847012373E+07,  4.402162896076460E+07,  2.384480306659903E+06,
2451589.629166667, A.D. 2000-Feb-15 03:06:00.0000,  1.319758329150616E+07,  4.402257912194813E+07,  2.384868635687590E+06,
2451589.629861111, A.D. 2000-Feb-15 03:07:00.0000,  1.319419804819447E+07,  4.402352906733419E+07,  2.385256953024702E+06,
2451589.630555556, A.D. 2000-Feb-15 03:08:00.0000,  1.319081274020509E+07,  4.402447879691755E+07,  2.385645258669311E+06,
2451589.631250000, A.D. 2000-Feb-15 03:09:00.0000,  1.318742736755443E+07,  4.402542831069296E+07,  2.386033552619480E+06,
2451589.631944444, A.D. 2000-Feb-15 03:10:00.0000,  1.318404193025891E+07,  4.402637760865518E+07,  2.386421834873267E+06,
