*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:40:32 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1800-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2378574.545833333, A.D. 1800-Mar-20 01:06:00.0000,  1.596681084970162E+07,  4.316287610748706E+07,  2.040872908504909E+06,
2378574.546527778, A.D. 1800-Mar-20 01:07:00.0000,  1.596348555801258E+07,  4.316400544482304E+07,  2.041271790288396E+06,
2378574.547222222, A.D. 1800-Mar-20 01:08:00.0000,  1.596016018830754E+07,  4.316513457121007E+07,  2.041670662095875E+06,
2378574.547916667, A.D. 1800-Mar-20 01:09:00.0000,  1.595683474060235E+07,  4.316626348664158E+07,  2.042069523925344E+06,
2378574.548611111, A.D. 1800-Mar-20 01:10:00.0000,  1.595350921491286E+07,  4.316739219111099E+07,  2.042468375774812E+06,
2378574.549305555, A.D. 1800-Mar-20 01:11:00.0000,  1.595018361125495E+07,  4.316852068461177E+07,  2.042867217642270E+06,
2378574.550000000, A.D. 1800-Mar-20 01:12:00.0000,  1.594685792964449E+07,  4.316964896713731E+07,  2.043266049525721E+06,
2378574.550694444, A.D. 1800-Mar-20 01:13:00.0000,  1.594353217009732E+07,  4.317077703868107E+07,  2.043664871423168E+06,
2378574.551388889, A.D. 1800-Mar-20 01:14:00.0000,  1.594020633262934E+07,  4.317190489923650E+07,  2.044063683332618E+06,
2378574.552083333, A.D. 1800-Mar-20 01:15:00.0000,  1.593688041725639E+07,  4.317303254879701E+07,  2.044462485252066E+06,
2378574.552777778, A.D. 1800-Mar-20 01:16:00.0000,  1.593355442399435E+07,  4.317415998735607E+07,  2.044861277179509E+06,
2378574.553472222, A.D. 1800-Mar-20 01:17:00.0000,  1.593022835285909E+07,  4.317528721490711E+07,  2.045260059112955E+06,
2378574.554166667, A.D. 1800-Mar-20 01:18:00.0000,  1.592690220386648E+07,  4.317641423144357E+07,  2.045658831050405E+06,
2378574.554861111, A.D. 1800-Mar-20 01:19:00.0000,  1.592357597703239E+07,  4.317754103695890E+07,  2.046057592989862E+06,
2378574.555555556, A.D. 1800-Mar-20 01:20:00.0000,  1.592024967237268E+07,  4.317866763144656E+07,  2.046456344929317E+06,
2378574.556250000, A.D. 1800-Mar-20 01:21:00.0000,  1.591692328990324E+07,  4.317979401489997E+07,  2.046855086866789E+06,
2378574.556944444, A.D. 1800-Mar-20 01:22:00.0000,  1.591359682963993E+07,  4.318092018731261E+07,  2.047253818800258E+06,
2378574.557638889, A.D. 1800-Mar-20 01:23:00.0000,  1.591027029159863E+07,  4.318204614867792E+07,  2.047652540727748E+06,
2378574.558333333, A.D. 1800-Mar-20 01:24:00.0000,  1.590694367579521E+07,  4.318317189898935E+07,  2.048051252647245E+06,
2378574.559027778, A.D. 1800-Mar-20 01:25:00.0000,  1.590361698224555E+07,  4.318429743824036E+07,  2.048449954556758E+06,
